# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jun  7 22:34:14 2015
#
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
#
rowid,kepoi_name,kepler_name,koi_period,koi_prad,koi_teq,koi_insol
5378,K04287.01,,13.123072320000,0.98000,1014.0,250.07
5379,K04287.02,,9.618400000000,0.76000,1125.0,378.36
5380,K04288.01,,6.283854910000,0.75000,1117.0,367.84
5381,K04288.02,,9.087493300000,0.75000,988.0,225.01
5382,K04288.03,,4.327413960000,0.56000,1255.0,
5383,K04289.01,,441.877824000000,39.55000,158.0,0.15
5384,K04290.01,,4.838177120000,0.77000,321.0,2.50
5385,K04291.01,,361.914360000000,1.84000,297.0,1.84
5386,K04292.01,,9.328073550000,0.58000,825.0,109.60
5387,K04293.01,,4.206150170000,0.99000,999.0,235.01
5388,K04294.01,,0.962590826000,48.30000,1992.0,3718.86
5389,K04295.01,,13.399709900000,1.60000,889.0,147.78
5390,K04296.01,,2.493844260000,0.80000,1514.0,1240.55
5391,K04297.01,,5.937231550000,0.83000,891.0,148.97
5392,K04298.01,,2.894948000000,1.18000,1901.0,3085.69
5393,K04298.02,,11.579581600000,1.38000,1197.0,
5394,K04299.01,,0.980505235000,191.23000,1903.0,3100.61
5395,K04300.01,,3.582746300000,1.72000,1064.0,302.74
5396,K04301.01,,15.604921200000,1.95000,1109.0,357.25
5397,K04301.02,,6.319104960000,1.23000,1499.0,
5398,K04302.01,,5.533116020000,0.89000,1277.0,628.59
5399,K04303.01,,200.720242000000,2.59000,292.0,1.72
5400,K04304.01,,9.406046700000,1.32000,981.0,219.36
5401,K04305.01,,0.935086665000,1.18000,2431.0,8250.80
5402,K04306.01,,1.489457518000,0.89000,1829.0,2646.05
5403,K04307.01,,160.850816000000,2.35000,356.0,3.80
5404,K04308.01,,0.720460675000,47.05000,2296.0,6565.60
5405,K04309.01,,3.794862460000,1.47000,1092.0,336.27
5406,K04310.01,,10.777046200000,1.06000,753.0,75.83
5407,K04311.01,,0.918922933000,1.62000,1705.0,1999.43
5408,K04312.01,,7.849317390000,0.78000,925.0,172.98
5409,K04313.01,,67.712598800000,82.63000,460.0,10.63
5410,K04314.01,,12.429006300000,78.80000,675.0,49.07
5411,K04315.01,,0.933727054000,1.87000,1573.0,1446.48
5412,K04316.01,,1.332523550000,2.41000,1750.0,2218.21
5413,K04317.01,,168.846630000000,1.45000,329.0,2.78
5414,K04318.01,,14.816174600000,1.45000,985.0,222.54
5415,K04319.01,,160.412692900000,3.51000,271.0,1.28
5416,K04320.01,,20.657760200000,0.88000,624.0,35.84
5417,K04321.01,,0.760939675000,1.30000,1820.0,2591.44
5418,K04322.01,,370.902370000000,1.97000,238.0,0.76
5419,K04322.02,,321.550870000000,1.68000,250.0,0.92
5420,K04323.01,,11.495842320000,1.62000,1057.0,295.46
5421,K04323.02,,12.425927000000,1.22000,1030.0,266.45
5422,K04324.01,,8.480287500000,1.17000,1244.0,566.34
5423,K04325.01,,0.609926492000,1.19000,2143.0,4990.14
5424,K04326.01,,0.750744957000,62.28000,2076.0,4387.10
5425,K04327.01,,0.991665274000,0.92000,1919.0,3206.91
5426,K04328.01,,407.594150000000,2.11000,266.0,1.18
5427,K04329.01,,17.801046500000,0.71000,763.0,80.32
5428,K04330.01,,358.101884000000,0.95000,242.0,0.81
5429,K04331.01,,1.717852505000,1.34000,2153.0,5081.68
5430,K04332.01,,2.665877750000,1.01000,1041.0,278.03
5431,K04333.01,,309.255810000000,2.18000,287.0,1.61
5432,K04334.01,,2.442330170000,1.15000,1029.0,264.82
5433,K04335.01,,7.617608040000,1.09000,1019.0,255.32
5434,K04336.01,,41.477908000000,1.09000,849.0,122.73
5435,K04337.01,,8.185049490000,0.95000,892.0,149.41
5436,K04338.01,,10.784377310000,273.00000,1397.0,900.70
5437,K04339.01,,0.566803514000,0.90000,1736.0,2149.42
5438,K04340.01,,2.022651700000,4.25000,1482.0,1139.10
5439,K04341.01,,10.778294700000,1.29000,1072.0,312.55
5440,K04342.01,,0.594309806000,0.99000,2062.0,4272.52
5441,K04343.01,,27.211138500000,1.29000,725.0,65.27
5442,K04344.01,,4.319781050000,3.87000,2111.0,4693.13
5443,K04345.01,,4.327098590000,45.80000,1397.0,900.23
5444,K04346.01,,6.392767930000,1.35000,942.0,185.83
5445,K04347.01,,3.057100690000,1.02000,1209.0,504.87
5446,K04348.01,,365.259210000000,2.39000,268.0,1.23
5447,K04349.01,,372.726880000000,3.52000,326.0,2.67
5448,K04350.01,,1.756499720000,1.61000,2745.0,13425.76
5449,K04351.01,,0.644322147000,24.39000,1592.0,1516.94
5450,K04352.01,,1.891366590000,41.38000,1159.0,427.26
5451,K04353.01,,17.807084000000,5.16000,742.0,71.56
5452,K04354.01,,0.996026207000,30.17000,1993.0,3727.96
5453,K04355.01,,36.616669000000,1.68000,548.0,21.35
5454,K04355.02,,21.131609000000,0.94000,659.0,44.45
5455,K04355.03,,81.675841000000,1.31000,420.0,7.33
5456,K04355.04,,28.546357400000,1.35000,596.0,29.76
5457,K04355.05,,72.563291000000,1.99000,436.0,8.58
5458,K04356.01,,174.509835000000,1.91000,187.0,0.29
5459,K04357.01,,0.681180374000,0.89000,1621.0,1633.50
5460,K04358.01,,106.953557000000,2.63000,394.0,5.70
5461,K04359.01,,0.628999300000,0.79000,3164.0,23690.77
5462,K04360.01,,2.716038090000,1.04000,1388.0,877.28
5463,K04361.01,,75.878126600000,3.42000,417.0,7.18
5464,K04362.01,,374.590030000000,1.34000,227.0,0.62
5465,K04363.01,,18.222064500000,9761.68000,620.0,34.99
5466,K04364.01,,4.563804680000,1.28000,980.0,218.18
5467,K04365.01,,55.119831000000,1.68000,622.0,35.48
5468,K04365.02,,25.641611700000,1.76000,803.0,98.50
5469,K04365.03,,75.681309000000,1.64000,560.0,23.25
5470,K04366.01,,0.762950944000,1.12000,1665.0,1816.18
5471,K04367.01,,170.994068000000,2.34000,346.0,3.39
5472,K04368.01,,12.425065600000,3.02000,1207.0,502.24
5473,K04368.02,,39.282040500000,58.67000,823.0,108.22
5474,K04369.01,,361.545612490000,,,
5475,K04370.01,,1.181163965000,1.30000,1399.0,905.88
5476,K04371.01,,66.373379000000,2.02000,471.0,11.68
5477,K04372.01,,6.245635030000,1.11000,739.0,70.42
5478,K04373.01,,0.945822135000,0.91000,1788.0,2416.05
5479,K04374.01,,3.703857110000,0.90000,1016.0,252.20
5480,K04375.01,,0.638437690000,1.88000,1711.0,2024.34
5481,K04376.01,,1.891270910000,42.72000,1062.0,300.37
5482,K04377.01,,19.875130800000,2.86000,1166.0,436.91
5483,K04378.01,,343.420460000000,2.15000,270.0,1.27
5484,K04379.01,,1.275516280000,0.87000,1739.0,2160.97
5485,K04380.01,,5.781666720000,1.43000,1474.0,1117.19
5486,K04381.01,,8.480510200000,1.02000,781.0,87.82
5487,K04382.01,,2.946541790000,0.91000,1499.0,1193.77
5488,K04382.02,,3.981670880000,0.79000,1356.0,798.79
5489,K04383.01,,4.341951230000,0.96000,1237.0,552.70
5490,K04383.02,,2.583965410000,0.73000,1470.0,
5491,K04384.01,,122.363553000000,1.83000,408.0,6.53
5492,K04385.01,,7.298145800000,1.75000,794.0,93.86
5493,K04385.02,,386.370548000000,3.15000,211.0,0.47
5494,K04385.03,,17.369337300000,1.70000,594.0,29.48
5495,K04386.01,,18.501019700000,1.56000,557.0,22.81
5496,K04387.01,,1.540379395000,1.01000,1638.0,1701.30
5497,K04388.01,,71.763169300000,4.45000,665.0,46.35
5498,K04389.01,,16.336814900000,1.39000,642.0,40.22
5499,K04390.01,,1.636689474000,11.55000,2560.0,10160.30
5500,K04391.01,,49.475085000000,1.60000,494.0,14.12
5501,K04392.01,,118.668104000000,1.79000,299.0,1.88
5502,K04393.01,,1.628874450000,0.95000,1327.0,733.67
5503,K04394.01,,0.616387954000,2.90000,3451.0,33519.35
5504,K04395.01,,1.920056566000,1.33000,1186.0,467.41
5505,K04396.01,,88.913231390000,,,
5506,K04396.02,,46.077150100000,,,
5507,K04396.03,,42.624233290000,,,
5508,K04396.04,,437.515861390000,,,
5509,K04397.01,,0.895725159000,1.53000,1786.0,2402.80
5510,K04398.01,,7.342261190000,1.59000,836.0,115.71
5511,K04399.01,,42.100545100000,2.77000,729.0,66.74
5512,K04400.01,,2.209219510000,0.88000,1507.0,1217.79
5513,K04401.01,,260.548320000000,1.35000,318.0,2.43
5514,K04402.01,,370.476780000000,2.37000,252.0,0.96
5515,K04403.01,,5.883469160000,1.34000,948.0,190.54
5516,K04404.01,,316.577470000000,1.47000,255.0,1.01
5517,K04405.01,,8.917281900000,1.38000,931.0,177.84
5518,K04406.01,,0.519438611000,40.61000,2403.0,7880.14
5519,K04407.01,,1.338080913000,0.67000,2225.0,5792.27
5520,K04408.01,,1.105099907000,0.88000,1449.0,1042.29
5521,K04409.01,,14.265255800000,0.99000,833.0,113.90
5522,K04410.01,,5.044054010000,1.57000,1078.0,318.92
5523,K04411.01,,11.179316050000,0.97000,883.0,143.60
5524,K04412.01,,1.285005460000,0.84000,2252.0,6078.81
5525,K04413.01,,9.939467000000,27.77000,819.0,106.50
5526,K04414.01,,0.866345203000,1.30000,2164.0,5186.18
5527,K04415.01,,0.885128122000,1.67000,1808.0,2523.73
5528,K04416.01,,56.898749000000,6.33000,1107.0,355.22
5529,K04417.01,,0.876308177000,83.68000,1912.0,3156.02
5530,K04417.02,,0.876286871000,0.83700,1911.0,
5531,K04418.01,,333.038420000000,3.19000,247.0,0.89
5532,K04419.01,,0.519639354000,203.90000,1237.0,553.23
5533,K04420.01,,0.566794890000,0.71000,2252.0,6076.99
5534,K04421.01,,4.726972560000,0.52000,1166.0,437.30
5535,K04421.02,,6.559698590000,0.51900,1046.0,
5536,K04422.01,,15.705388000000,3.30000,1181.0,459.41
5537,K04422.02,,0.710575249000,1.72000,3314.0,
5538,K04423.01,,7.652103490000,0.80000,982.0,219.65
5539,K04424.01,,2.271639260000,1.05000,1563.0,1410.56
5540,K04425.01,,3.848381010000,0.75000,1059.0,297.29
5541,K04426.01,,369.132360000000,2.14000,328.0,2.73
5542,K04427.01,,147.660217000000,1.47000,164.0,0.17
5543,K04428.01,,13.002938160000,1.25000,713.0,61.01
5544,K04429.01,,1.752540870000,1.41000,2423.0,8141.84
5545,K04430.01,,0.505112372000,1.34000,1892.0,3030.77
5546,K04431.01,,19.565086100000,1.13000,852.0,124.51
5547,K04431.02,,355.799780000000,1.87000,324.0,2.60
5548,K04432.01,,410.993890000000,2.09000,220.0,0.55
5549,K04433.01,,2.178222550000,0.72000,1474.0,1114.80
5550,K04434.01,,1.404674486000,0.86000,1126.0,379.50
5551,K04435.01,,10.861495500000,0.84000,897.0,152.71
5552,K04435.02,,17.869375900000,0.81000,759.0,78.58
5553,K04436.01,,0.973162394000,1.29000,1934.0,3303.84
5554,K04437.01,,4.059451170000,1.71000,1295.0,664.54
5555,K04438.01,,6.399019450000,6.39000,1781.0,2376.40
5556,K04439.01,,1.332575510000,14.10000,1680.0,1884.66
5557,K04440.01,,350.810290000000,2.86000,282.0,1.51
5558,K04441.01,,0.683684256000,1.39000,1612.0,1594.40
5559,K04442.01,,13.948148800000,1.13000,786.0,90.19
5560,K04443.01,,5.675793490000,1.06000,1354.0,795.11
5561,K04444.01,,5.943756590000,1.15000,674.0,48.82
5562,K04445.01,,244.603730000000,2.10000,235.0,0.72
5563,K04446.01,,85.756549500000,5.18000,716.0,62.11
5564,K04447.01,,2.186599220000,0.82000,1099.0,345.07
5565,K04448.01,,35.945188000000,1.50000,789.0,91.51
5566,K04449.01,,5.007476300000,0.51000,826.0,110.24
5567,K04450.01,,196.435224000000,1.98000,276.0,1.38
5568,K04451.01,,8.830205500000,1.71000,674.0,48.71
5569,K04452.01,,12.857594500000,1.19000,917.0,167.00
5570,K04453.01,,357.130890000000,1.62000,246.0,0.87
5571,K04454.01,,370.506840000000,2.06000,277.0,1.39
5572,K04455.01,,1.332578580000,2.21000,3110.0,22103.67
5573,K04456.01,,7.429749400000,1.05000,820.0,107.01
5574,K04457.01,,79.332118000000,1.60000,500.0,14.73
5575,K04458.01,,358.818075000000,2.48000,262.0,1.11
5576,K04459.01,,181.353700000000,2.11000,317.0,2.39
5577,K04460.01,,284.725113000000,19.36000,279.0,1.42
5578,K04461.01,,3.747879220000,0.81000,1176.0,451.72
5579,K04462.01,,45.163025000000,2.35000,886.0,145.48
5580,K04463.01,,36.760657000000,1.06000,475.0,12.00
5581,K04464.01,,4.373573959000,1.32000,727.0,66.12
5582,K04465.01,,2.217010250000,1.16000,2371.0,7467.21
5583,K04466.01,,154.673607000000,2.28000,371.0,4.47
5584,K04467.01,,2.942419440000,1.51000,1099.0,344.64
5585,K04468.01,,0.791771436000,82.14000,3415.0,32163.04
5586,K04469.01,,0.894171747000,0.67000,1453.0,1052.66
5587,K04470.01,,1.682080980000,0.99000,1982.0,3646.10
5588,K04471.01,,0.942998801000,2.00000,1282.0,639.03
5589,K04472.01,,0.566807966000,0.32000,939.0,183.41
5590,K04473.01,,13.647367600000,1.09000,913.0,164.06
5591,K04474.01,,16.473568600000,1.80000,612.0,33.22
5592,K04475.01,,3.747871560000,1.30000,1031.0,266.76
5593,K04476.01,,1.540380810000,0.84000,1582.0,1481.09
5594,K04477.01,,5.301781000000,1.25000,967.0,206.52
5595,K04477.02,,9.328673320000,1.65000,801.0,97.13
5596,K04478.01,,6.386728900000,1.20000,811.0,102.25
5597,K04479.01,,359.059950000000,4.18000,268.0,1.23
5598,K04480.01,,58.748378600000,1.70000,425.0,7.70
5599,K04481.01,,3.747812610000,1.12000,1226.0,534.57
5600,K04482.01,,5.382942000000,0.83000,1303.0,681.83
5601,K04483.01,,1.710297370000,0.91000,1460.0,1073.28
5602,K04484.01,,2.297928250000,0.97000,1524.0,1275.62
5603,K04485.01,,368.115810000000,2.11000,263.0,1.12
5604,K04486.01,,368.524660000000,3.05000,288.0,1.62
5605,K04487.01,,3.487533090000,0.89000,1123.0,376.36
5606,K04488.01,,6.441739950000,1.41000,1175.0,451.14
5607,K04489.01,,0.631105580000,0.66000,1943.0,3367.19
5608,K04490.01,,176.173770000000,1.76000,323.0,2.57
5609,K04491.01,,114.342190000000,2.05000,428.0,7.93
5610,K04492.01,,0.639380626000,59.28000,2751.0,13538.43
5611,K04493.01,,2.417925940000,0.60000,881.0,142.33
5612,K04494.01,,183.854867000000,2.40000,345.0,3.36
5613,K04495.01,,5.932202480000,1.49000,999.0,235.68
5614,K04496.01,,96.385296000000,2.78000,403.0,6.22
5615,K04497.01,,6.830074290000,1.18000,886.0,145.90
5616,K04498.01,,17.162395900000,1.67000,724.0,65.08
5617,K04499.01,,5.199004260000,1.15000,1035.0,271.21
5618,K04500.01,,8.701815740000,1.45000,749.0,74.58
5619,K04500.02,,44.985188200000,1.98000,433.0,8.34
5620,K04500.03,,14.751235700000,2.06300,629.0,
5621,K04501.01,,6.674082900000,1.30000,1021.0,257.38
5622,K04502.01,,374.924780000000,1.67000,171.0,0.20
5623,K04503.01,,5.890920470000,1.52000,986.0,223.02
5624,K04504.01,,4.130342530000,1.46000,990.0,227.04
5625,K04504.02,,8.119352470000,1.50000,790.0,92.01
5626,K04505.01,,18.007219400000,1.04000,823.0,108.64
5627,K04506.01,,5.604732690000,1.10000,861.0,130.09
5628,K04507.01,,132.778041000000,10.38000,357.0,3.83
5629,K04508.01,,2.499146880000,1.02000,983.0,220.65
5630,K04509.01,,12.003712370000,1.12000,503.0,15.12
5631,K04510.01,,5.176242900000,0.66000,887.0,146.22
5632,K04511.01,,370.620710000000,2.12000,295.0,1.78
5633,K04512.01,,0.589458580000,1.07000,1845.0,2736.51
5634,K04513.01,,3.917951010000,0.88000,1019.0,254.96
5635,K04514.01,,373.432330000000,1.48000,290.0,1.66
5636,K04515.01,,397.737810000000,2.20000,264.0,1.16
5637,K04516.01,,5.357439880000,0.95000,1110.0,358.77
5638,K04517.01,,2.161322030000,0.50000,687.0,52.58
5639,K04518.01,,0.566810349000,0.59000,1977.0,3614.59
5640,K04519.01,,148.568108000000,2.48000,403.0,6.22
5641,K04520.01,,9.333537100000,1.27000,1024.0,260.02
5642,K04521.01,,262.477098000000,1.92000,178.0,0.24
5643,K04522.01,,2.210306930000,1.13000,1602.0,1558.04
5644,K04523.01,,5.682484610000,0.91000,937.0,182.08
5645,K04524.01,,7.991473830000,1.21000,913.0,164.10
5646,K04524.02,,4.526241500000,0.88000,1103.0,350.17
5647,K04524.03,,3.339258420000,0.99200,1221.0,
5648,K04525.01,,369.798500000000,2.53000,225.0,0.61
5649,K04526.01,,30.539288000000,2.91000,616.0,34.05
5650,K04526.02,,11.818577300000,1.64000,846.0,
5651,K04527.01,,2.975997680000,0.76000,1395.0,894.10
5652,K04528.01,,8.312195850000,125.97000,1130.0,385.89
5653,K04529.01,,0.584151088000,0.62000,2132.0,4882.90
5654,K04530.01,,12.636038100000,1.05000,733.0,68.23
5655,K04531.01,,372.626370000000,2.38000,258.0,1.05
5656,K04532.01,,1.020877550000,0.69000,1905.0,3115.14
5657,K04533.01,,1.261330403000,0.14000,447.0,9.46
5658,K04534.01,,1.157808265000,1.20000,2133.0,4895.77
5659,K04535.01,,9.848088800000,1.05000,711.0,60.47
5660,K04535.02,,5.788947130000,0.72000,849.0,
5661,K04536.01,,0.566800743000,0.55000,2600.0,10794.42
5662,K04537.01,,0.969631260000,13.46000,1335.0,750.09
5663,K04538.01,,9.258019320000,1.72000,1229.0,539.51
5664,K04539.01,,25.954563100000,1.20000,656.0,43.90
5665,K04540.01,,0.705458827000,0.64000,1697.0,1959.28
5666,K04541.01,,8.529178650000,1.82000,887.0,146.17
5667,K04541.02,,17.236053200000,1.69000,701.0,57.24
5668,K04542.01,,1.089056842000,0.76000,1512.0,1235.96
5669,K04543.01,,1.489219220000,2.90000,1593.0,1524.19
5670,K04544.01,,158.349944000000,3.20000,409.0,6.63
5671,K04545.01,,0.849359892000,0.88000,1500.0,1195.79
5672,K04546.01,,0.741767939000,55.97000,2130.0,4866.62
5673,K04547.01,,0.933787680000,1.01000,1939.0,3343.62
5674,K04548.01,,61.085127000000,1.15000,379.0,4.88
5675,K04549.01,,2.048148220000,1.21000,1351.0,787.13
5676,K04550.01,,140.252515000000,1.73000,257.0,1.04
5677,K04551.01,,14.718068200000,1.22000,784.0,89.30
5678,K04552.01,,134.466500000000,2.48000,280.0,1.45
5679,K04553.01,,0.909317776000,0.78000,2184.0,5380.26
5680,K04554.01,,8.077220700000,0.77000,892.0,149.57
5681,K04555.01,,364.087330000000,1.39000,211.0,0.47
5682,K04556.01,,21.580924200000,1.43000,930.0,177.09
5683,K04557.01,,5.756504400000,0.85000,1093.0,337.20
5684,K04558.01,,8.823403600000,1.26000,929.0,176.13
5685,K04559.01,,0.566803615000,1.41000,2350.0,7209.06
5686,K04560.01,,0.992799002000,40.12000,1933.0,3302.31
5687,K04561.01,,1.518429900000,2.34000,1927.0,3261.65
5688,K04562.01,,0.968072368000,0.71000,1494.0,1176.85
5689,K04562.02,,0.968045759000,0.63300,1493.0,
5690,K04563.01,,54.333867000000,1.33000,513.0,16.39
5691,K04564.01,,293.605810000000,1.37000,295.0,1.79
5692,K04565.01,,2.787885000000,0.66000,2286.0,6451.74
5693,K04566.01,,3.946614100000,1.56000,981.0,218.91
5694,K04567.01,,14.744119400000,42.58000,783.0,89.04
5695,K04567.02,,4.672540500000,1694.66000,1149.0,412.73
5696,K04568.01,,0.933750893000,0.72000,2143.0,4983.69
5697,K04568.02,,48.040666360000,,,
5698,K04569.01,,14.116658300000,238.66000,1205.0,497.80
5699,K04570.01,,35.017453500000,1.59000,561.0,23.40
5700,K04571.01,,47.312619200000,1.94000,523.0,17.70
5701,K04572.01,,4.606916270000,0.93000,950.0,192.87
5702,K04573.01,,1.501792410000,0.91000,1618.0,1619.24
5703,K04574.01,,17.446154600000,1.98000,757.0,77.58
5704,K04575.01,,201.333802000000,1.79000,430.0,8.12
5705,K04576.01,,184.568000000000,1.53000,282.0,1.50
5706,K04577.01,,105.997113000000,1.98000,373.0,4.56
5707,K04578.01,,2.488815550000,1.11000,1511.0,1230.76
5708,K04579.01,,367.197960000000,1.08000,253.0,0.96
5709,K04580.01,,6.304241400000,1.22000,1510.0,1229.72
5710,K04581.01,,6.006078400000,0.73000,1130.0,385.87
5711,K04582.01,,4.224340310000,0.60000,1465.0,1088.34
5712,K04583.01,,330.906041000000,2.05000,225.0,0.60
5713,K04584.01,,0.614701901000,0.82000,1656.0,1779.79
5714,K04585.01,,6.762843770000,0.88000,1138.0,395.94
5715,K04586.01,,75.212006700000,1.74000,446.0,9.35
5716,K04587.01,,6.362815000000,1.10000,956.0,197.84
5717,K04588.01,,7.537381930000,1.00000,1210.0,506.14
5718,K04589.01,,1.098445288000,0.87000,2188.0,5418.96
5719,K04590.01,,9.540559470000,1.85000,736.0,69.25
5720,K04591.01,,1.809280480000,0.87000,1444.0,1028.71
5721,K04592.01,,0.705447163000,1.10000,1959.0,3481.65
5722,K04593.01,,0.981402951000,1.18000,1821.0,2602.14
5723,K04594.01,,0.643000662000,0.46000,1141.0,401.15
5724,K04595.01,,0.597017651000,1.25000,1577.0,1463.75
5725,K04596.01,,1.061931888000,0.70000,1757.0,2252.16
5726,K04597.01,,4.820235650000,0.86000,1024.0,260.31
5727,K04598.01,,0.824182017000,1.88000,1917.0,3193.29
5728,K04598.02,,0.824160660000,0.77500,1919.0,
5729,K04599.01,,0.579771034000,12.06000,1951.0,3425.06
5730,K04600.01,,0.922246280000,0.90000,2208.0,5614.19
5731,K04601.01,,7.940078370000,0.99000,1006.0,242.18
5732,K04602.01,,2.858558020000,0.73000,1111.0,360.47
5733,K04603.01,,15.951351500000,1.25000,866.0,132.82
5734,K04604.01,,24.187647700000,118.80000,782.0,88.31
5735,K04605.01,,7.785990700000,0.71000,939.0,183.92
5736,K04606.01,,2.449288910000,0.77000,1033.0,269.06
5737,K04607.01,,3.747899500000,0.99000,981.0,218.49
5738,K04608.01,,0.934791259000,35.85000,2042.0,4108.03
5739,K04609.01,,361.436530000000,1.56000,268.0,1.22
5740,K04610.01,,0.896280933000,0.81000,1690.0,1929.46
5741,K04611.01,,1.674946290000,0.87000,1939.0,3342.85
5742,K04612.01,,4.108398630000,1.68000,1060.0,298.45
5743,K04613.01,,1.962279240000,0.83000,1448.0,1038.36
5744,K04614.01,,6.454728700000,1.22000,1254.0,584.63
5745,K04615.01,,1.045891210000,1.52000,1977.0,3614.88
5746,K04616.01,,51.313460910000,,,
5747,K04617.01,,27.478557200000,1.08000,689.0,53.20
5748,K04618.01,,244.866620000000,1.46000,273.0,1.31
5749,K04619.01,,62.366706000000,1.88000,698.0,56.09
5750,K04620.01,,0.933732813000,0.89000,1775.0,2344.56
5751,K04621.01,,53.106597000000,2.20000,860.0,129.19
5752,K04622.01,Kepler-441 b,207.247959000000,1.93000,194.0,0.34
5753,K04623.01,,186.553470000000,1.86000,341.0,3.18
5754,K04624.01,,14.080113810000,0.82000,776.0,85.65
5755,K04625.01,,2.440836404000,14.68000,997.0,233.49
5756,K04626.01,,91.956432000000,1.69000,429.0,8.00
5757,K04627.01,,7.517397500000,0.96000,779.0,87.11
5758,K04628.01,,3.087236260000,1.20000,1451.0,1046.77
5759,K04629.01,,0.592562890000,25.89000,1985.0,3672.61
5760,K04630.01,,44.701956000000,1.27000,497.0,14.37
5761,K04631.01,,3.556660200000,0.73000,1555.0,1381.10
5762,K04632.01,,40.069226500000,82.48000,458.0,10.42
5763,K04633.01,,11.693447500000,1.38000,1076.0,317.04
5764,K04634.01,,4.027460550000,1.01000,1249.0,574.46
5765,K04635.01,,4.994747070000,0.86000,917.0,167.06
5766,K04636.01,,122.746744000000,9357.19000,349.0,3.51
5767,K04637.01,,4.379909870000,0.73000,1619.0,1622.67
5768,K04638.01,,368.485180000000,1.98000,283.0,1.52
5769,K04639.01,,169.894419000000,2.66000,492.0,13.85
5770,K04639.02,,29.699012600000,1.93000,880.0,141.60
